numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20200701000000;100820;-100;8;150;1.100000;290.550000;290.050000;97;7430;0;mq;mq;mq;mq;mq;mq;mq;mq;99980;mq;mq;-460;mq;mq;mq;mq;290.450000;mq;mq;1.700000;1.700000;-10;1;mq;mq;mq;0.400000;1.600000;3.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200701000000;100790;-90;8;190;2.700000;290.750000;290.250000;97;8570;61;mq;mq;100;8;150;mq;mq;mq;100240;mq;mq;-410;mq;mq;mq;mq;290.550000;mq;mq;4.200000;4.400000;-10;2;mq;mq;mq;0.400000;1.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;5;mq;180;7;mq;360;7;mq;540;mq;8;mq;
07020;20200701000000;100740;-70;8;240;6.000000;288.050000;287.850000;99;900;43;4;2;101;9;mq;62;61;60;100630;mq;mq;-500;mq;mq;mq;mq;mq;mq;mq;8.400000;8.800000;-10;mq;mq;mq;mq;0.200000;0.600000;1.200000;2.000000;2.600000;mq;mq;mq;mq;9;59;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200701000000;100870;-80;8;210;5.200000;290.850000;289.050000;89;57310;0;mq;mq;100;5;450;mq;mq;mq;100090;mq;mq;-530;mq;mq;mq;mq;290.450000;mq;mq;7.600000;8.300000;-10;1;0.000000;mq;mq;0.400000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;5;mq;540;8;mq;3600;mq;mq;mq;mq;mq;mq;
07037;20200701000000;100910;-60;7;210;5.000000;291.950000;288.250000;79;56950;0;mq;mq;100;8;1250;mq;mq;mq;99150;mq;mq;-460;mq;mq;mq;mq;292.150000;mq;mq;7.300000;8.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20200701000000;101070;-50;8;210;2.200000;290.450000;286.750000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99960;mq;mq;-320;mq;mq;mq;mq;288.750000;mq;mq;3.500000;6.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200701000000;100890;-40;7;270;2.800000;288.250000;287.950000;98;2840;51;mq;mq;100;8;150;mq;mq;mq;99730;mq;mq;-410;mq;mq;mq;mq;289.450000;mq;mq;5.300000;11.500000;-10;2;0.000000;mq;mq;0.200000;3.300000;4.900000;6.300000;6.900000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20200701000000;100840;-20;8;260;3.900000;287.650000;287.450000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100150;mq;mq;-460;mq;mq;mq;mq;mq;mq;mq;6.400000;7.700000;-10;mq;mq;mq;mq;2.200000;5.000000;5.800000;9.800000;10.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20200701000000;101040;-90;8;210;4.200000;291.150000;289.850000;92;16780;0;mq;mq;100;8;450;mq;mq;mq;100610;mq;mq;-490;mq;mq;mq;mq;290.350000;mq;mq;7.200000;7.700000;-10;0;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;mq;300;8;mq;480;mq;mq;mq;mq;mq;mq;
07139;20200701000000;101040;-90;8;200;3.700000;291.350000;287.850000;80;20000;0;mq;mq;100;8;800;mq;mq;mq;99350;mq;mq;-450;mq;mq;mq;mq;291.150000;mq;mq;5.500000;10.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20200701000000;101070;-70;8;210;4.000000;292.150000;288.050000;77;49000;0;mq;mq;100;8;1250;mq;mq;mq;100020;mq;mq;-380;mq;mq;mq;mq;mq;mq;mq;6.700000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20200701000000;101190;-80;8;160;3.400000;288.850000;287.050000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99800;mq;mq;-330;mq;mq;mq;mq;286.450000;mq;mq;4.800000;4.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
