numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20200401000000;102690;-70;8;40;2.900000;274.950000;272.350000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101780;mq;mq;-220;mq;mq;mq;mq;273.550000;mq;mq;4.400000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20200401000000;102680;-80;8;20;4.700000;275.950000;272.450000;78;27250;0;mq;mq;mq;0;mq;mq;mq;mq;102090;mq;mq;-190;mq;mq;mq;mq;273.750000;mq;mq;6.600000;6.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20200401000000;102610;-70;8;60;10.200000;280.150000;276.050000;75;14000;2;0;mq;0;0;mq;30;20;10;102500;mq;mq;-290;mq;mq;mq;mq;mq;mq;mq;12.900000;14.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20200401000000;102560;-100;8;30;2.900000;277.150000;273.450000;77;26590;0;mq;mq;mq;0;mq;mq;mq;mq;101720;mq;mq;-290;mq;mq;mq;mq;275.050000;mq;mq;5.300000;6.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20200401000000;102570;-110;8;40;4.400000;275.550000;270.850000;71;30030;0;mq;mq;mq;0;mq;mq;mq;mq;100660;mq;mq;-260;mq;mq;mq;mq;275.950000;mq;mq;5.600000;5.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20200401000000;102500;-50;8;40;3.100000;275.950000;269.150000;61;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;-220;mq;mq;mq;mq;271.550000;mq;mq;6.100000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20200401000000;102480;-70;8;30;5.100000;277.050000;273.950000;80;28760;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;-340;mq;mq;mq;mq;277.750000;mq;mq;8.200000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20200401000000;102470;-20;8;70;8.600000;280.250000;276.150000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101750;mq;mq;-350;mq;mq;mq;mq;mq;mq;mq;14.100000;15.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20200401000000;102340;-70;8;10;4.300000;277.550000;272.150000;68;25690;0;mq;mq;mq;0;mq;mq;mq;mq;101880;mq;mq;-300;mq;mq;mq;mq;278.350000;mq;mq;7.600000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20200401000000;102450;-60;8;20;3.300000;275.550000;270.650000;70;14900;0;mq;mq;mq;0;mq;mq;mq;mq;100630;mq;mq;-260;mq;mq;mq;mq;278.750000;mq;mq;4.300000;5.100000;-10;4;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20200401000000;102420;-90;8;50;4.300000;277.750000;270.450000;59;13100;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;-270;mq;mq;mq;mq;mq;mq;mq;6.200000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20200401000000;102360;-80;8;50;2.800000;276.750000;268.750000;56;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100890;mq;mq;-220;mq;mq;mq;mq;269.050000;mq;mq;5.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20200401000000;102470;-120;8;70;3.000000;273.450000;265.950000;57;39700;0;mq;mq;mq;0;mq;mq;mq;mq;98200;mq;mq;-180;mq;mq;mq;mq;272.250000;mq;mq;4.600000;4.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20200401000000;102500;-130;8;10;2.200000;273.150000;267.550000;66;24130;0;mq;mq;mq;0;mq;mq;mq;mq;100590;mq;mq;-150;mq;mq;mq;mq;270.350000;mq;mq;3.000000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20200401000000;102110;-80;8;40;9.500000;280.450000;274.750000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101580;mq;mq;-330;mq;mq;mq;mq;mq;mq;mq;14.800000;16.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20200401000000;102050;-90;6;50;6.100000;279.750000;272.950000;62;23430;0;mq;mq;mq;0;mq;mq;mq;mq;101730;mq;mq;-280;mq;mq;mq;mq;280.650000;mq;mq;12.000000;12.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
