numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;19980101000000;101290;110;1;170;3.000000;277.650000;276.650000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100340;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;19980101000000;101260;100;1;150;1.000000;276.850000;276.450000;97;20000;2;1;1;50;3;1750;35;20;11;100620;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;3;6;1500;3;0;7500;mq;mq;mq;mq;mq;mq;
07020;19980101000000;101030;90;1;270;7.200000;280.650000;278.650000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;19980101000000;101210;90;0;180;5.100000;277.250000;275.250000;87;15000;2;1;1;25;2;1250;35;20;10;100380;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;6;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;19980101000000;101320;100;1;190;4.100000;276.750000;276.750000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99450;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;19980101000000;101190;120;1;210;3.000000;276.750000;274.750000;87;15000;2;1;1;40;3;800;38;20;10;99970;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;mq;mq;mq;mq;mq;1;8;780;3;6;1200;mq;mq;mq;mq;mq;mq;
07117;19980101000000;101240;90;1;210;5.100000;277.450000;275.950000;90;35000;2;1;1;10;1;800;32;20;10;100390;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;19980101000000;101270;100;1;210;3.000000;278.250000;277.350000;94;20000;2;8;6;60;5;800;38;20;10;100740;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;1.000000;mq;mq;mq;mq;mq;mq;2;8;690;4;6;1080;mq;mq;mq;mq;mq;mq;
07139;19980101000000;101340;90;1;200;2.000000;276.040000;276.040000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99560;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;19980101000000;101430;130;2;190;2.000000;278.450000;278.350000;99;7000;2;1;1;60;0;8000;30;20;11;100320;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;5;0;7500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;19980101000000;101490;100;1;180;2.000000;279.450000;279.150000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100040;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;19980101000000;101510;170;1;250;2.000000;279.540000;278.650000;94;15000;21;6;2;100;7;150;35;61;60;97290;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;1.000000;mq;mq;mq;mq;mq;mq;2;7;90;7;6;900;mq;mq;mq;mq;mq;mq;
07190;19980101000000;101480;100;1;190;3.000000;279.650000;276.450000;80;20000;2;1;1;50;3;1250;35;23;10;99610;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;3;6;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;19980101000000;101330;150;1;290;5.100000;281.750000;277.150000;73;15000;3;8;1;25;0;8000;30;20;11;100810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2447.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;19980101000000;101350;40;0;180;5.100000;279.350000;278.450000;94;15000;3;8;6;60;5;800;38;20;10;101030;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;1.000000;mq;mq;mq;mq;mq;mq;2;8;750;5;6;1500;mq;mq;mq;mq;mq;mq;
07240;19980101000000;101460;130;1;150;2.000000;278.350000;277.750000;96;10000;2;1;1;50;2;1750;35;23;12;100090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;6;1500;3;3;2700;mq;mq;mq;mq;mq;mq;
07255;19980101000000;101500;80;1;200;2.000000;279.750000;279.450000;98;5000;2;1;1;100;7;250;35;61;60;99480;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;7;180;5;6;600;7;6;1200;mq;mq;mq;
07280;19980101000000;101550;130;1;340;1.000000;280.150000;278.750000;91;20000;21;6;2;100;5;800;35;23;60;98800;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;2.000000;mq;mq;mq;mq;mq;mq;5;6;630;8;3;3000;mq;mq;mq;mq;mq;mq;
07299;19980101000000;101640;80;0;170;4.100000;276.040000;274.750000;91;15000;2;1;1;50;3;1750;35;23;60;98310;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;6;1500;3;3;2700;mq;mq;mq;mq;mq;mq;
07314;19980101000000;101500;140;1;230;4.100000;283.150000;279.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;1114.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;19980101000000;101500;110;1;190;2.000000;278.350000;278.350000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100020;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;19980101000000;101550;60;2;0;0.000000;278.540000;277.950000;96;10000;61;6;5;100;5;250;35;23;60;96690;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.600000;mq;mq;mq;mq;mq;mq;2;7;240;5;6;990;7;3;2700;mq;mq;mq;
07460;19980101000000;101510;30;3;0;0.000000;279.540000;278.950000;96;5000;60;6;2;100;7;150;35;61;60;97540;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.000000;6.000000;mq;mq;mq;mq;mq;mq;3;7;120;6;6;600;mq;mq;mq;mq;mq;mq;
07471;19980101000000;mq;30;0;160;4.100000;280.040000;276.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91710;85000;14250;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
