numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20100101000000;99760;10;3;20;6.200000;273.650000;271.050000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1111.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20100101000000;99700;20;1;40;5.700000;273.350000;271.150000;85;9000;2;1;1;100;8;450;35;61;60;99120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.300000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;3100.000000;mq;7;6;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20100101000000;99870;50;1;40;13.400000;278.750000;275.550000;80;10000;60;6;6;100;8;800;35;61;60;99800;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;20.100000;-10;mq;mq;mq;mq;0.800000;2.000000;2.000000;mq;mq;710.000000;1120.000000;mq;mq;8;6;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20100101000000;99720;10;0;80;4.600000;276.150000;273.250000;81;18000;0;mq;mq;100;mq;800;mq;mq;mq;98900;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1108.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20100101000000;99680;30;0;40;5.700000;273.450000;271.050000;84;12000;0;mq;mq;100;mq;450;mq;mq;mq;97810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1108.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20100101000000;99840;160;1;30;3.600000;277.950000;276.650000;91;20000;2;8;6;90;7;450;38;61;60;98690;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.200000;mq;mq;710.000000;1109.000000;3100.000000;mq;2;8;450;7;6;600;mq;mq;mq;mq;mq;mq;
07117;20100101000000;99790;110;1;60;13.400000;278.850000;275.850000;81;18000;25;6;2;100;8;800;37;61;60;99090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;17.500000;-10;mq;mq;mq;mq;0.400000;2.000000;3.000000;mq;mq;710.000000;1117.000000;2447.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20100101000000;99600;110;2;30;4.600000;277.050000;273.350000;77;12000;0;mq;mq;mq;mq;mq;mq;mq;mq;99080;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1108.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20100101000000;99580;30;2;40;7.200000;274.150000;272.550000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97820;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1111.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20100101000000;99530;10;4;30;5.700000;273.950000;273.050000;94;4500;10;2;2;100;7;150;36;61;60;98420;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;3100.000000;mq;3;7;150;7;7;180;mq;mq;mq;mq;mq;mq;
07168;20100101000000;99360;0;5;350;3.600000;275.250000;274.850000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97990;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;mq;mq;710.000000;1106.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20100101000000;99230;-60;6;240;1.500000;278.250000;277.950000;98;6000;mq;mq;mq;100;mq;450;mq;mq;mq;95170;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20100101000000;99200;-90;7;50;1.000000;277.050000;276.650000;97;300;45;mq;mq;100;mq;800;mq;mq;mq;97380;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;mq;mq;710.000000;1102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20100101000000;99560;140;3;40;8.700000;278.750000;275.750000;81;15000;2;1;1;100;1;2250;30;23;12;99040;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1114.000000;2437.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
