numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20120301000000;102530;0;5;120;2.600000;281.050000;280.250000;95;600;45;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1105.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20120301000000;102550;-10;5;80;1.500000;281.950000;281.450000;97;3000;10;2;2;100;8;80;36;61;60;101970;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.100000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.000000;mq;mq;710.000000;1102.000000;3100.000000;mq;8;7;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20120301000000;102560;-10;8;90;2.100000;278.650000;278.050000;96;15000;2;1;1;25;2;1250;31;20;10;102280;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1103.000000;mq;mq;2;8;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20120301000000;102480;0;0;270;1.000000;277.850000;277.550000;98;200;45;mq;mq;mq;mq;mq;mq;mq;mq;101640;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20120301000000;102490;0;0;70;2.100000;280.850000;280.550000;98;100;45;mq;mq;101;mq;mq;62;61;60;100620;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20120301000000;102480;20;3;280;1.500000;278.250000;278.250000;100;300;46;4;0;50;4;30;36;20;10;101300;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.100000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.000000;mq;mq;710.000000;1102.000000;3100.000000;mq;4;7;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20120301000000;102470;10;3;100;1.500000;280.250000;279.150000;93;8000;2;1;1;10;1;2250;30;22;10;101750;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1104.000000;2426.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20120301000000;102430;0;5;280;1.500000;278.350000;278.050000;98;600;45;mq;mq;mq;mq;mq;mq;mq;mq;101890;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1102.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20120301000000;102450;10;2;50;1.500000;279.150000;277.950000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100670;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1103.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20120301000000;102450;10;3;30;3.100000;281.850000;281.050000;95;4000;10;1;1;100;8;80;36;61;60;101340;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.100000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.000000;mq;mq;710.000000;1105.000000;3100.000000;mq;2;7;60;8;7;90;mq;mq;mq;mq;mq;mq;
