numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20050201000000;102830;-60;8;310;5.100000;281.050000;279.850000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101880;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20050201000000;102580;-90;6;320;8.200000;281.750000;280.550000;92;7000;1;6;2;100;8;450;36;61;60;102000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;0.000000;0.600000;3.000000;mq;mq;710.000000;1112.000000;mq;mq;8;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20050201000000;103290;-30;6;290;8.700000;282.950000;281.250000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;103120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1111.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20050201000000;103150;-50;7;320;7.200000;281.850000;280.350000;90;25000;1;5;2;100;7;800;35;61;60;102320;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;mq;mq;7;6;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20050201000000;102940;-80;8;320;6.200000;280.950000;279.750000;92;14000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20050201000000;103590;-10;8;350;4.100000;282.250000;280.350000;88;20000;2;1;1;100;8;450;35;61;60;102410;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;mq;mq;2;6;360;8;6;780;mq;mq;mq;mq;mq;mq;
07117;20050201000000;103510;-10;8;340;6.200000;282.950000;281.750000;92;15000;mq;mq;mq;mq;mq;80;mq;mq;mq;102780;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1110.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20050201000000;103350;-40;8;310;3.100000;280.950000;279.750000;92;17000;0;mq;mq;100;mq;450;mq;mq;mq;102810;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20050201000000;103080;-120;8;270;2.100000;280.350000;279.150000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1104.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20050201000000;102840;-140;8;300;5.100000;280.250000;279.050000;92;7000;21;6;5;100;7;250;37;61;60;101720;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1109.000000;mq;mq;7;7;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
