numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20151201000000;102180;100;3;250;12.600000;285.450000;283.850000;90;13960;0;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;300;mq;mq;mq;mq;283.150000;mq;mq;19.600000;20.600000;-10;1;mq;mq;mq;-0.100000;0.600000;1.000000;1.000000;19.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20151201000000;101990;150;3;250;8.400000;285.250000;284.350000;94;2500;61;mq;mq;100;8;250;mq;mq;mq;101420;mq;mq;320;mq;mq;mq;mq;283.250000;mq;mq;11.900000;13.700000;-10;2;0.000000;mq;mq;1.400000;3.200000;3.800000;4.000000;11.200000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20151201000000;102520;190;3;260;12.200000;286.750000;285.150000;90;7000;2;2;mq;100;8;450;37;mq;mq;102250;mq;mq;280;mq;mq;mq;mq;mq;mq;mq;18.000000;18.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.000000;mq;mq;mq;mq;8;6;400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20151201000000;102600;80;1;250;10.200000;284.950000;282.150000;83;21350;0;mq;mq;100;8;800;mq;mq;mq;101780;mq;mq;240;mq;mq;mq;mq;283.050000;mq;mq;14.200000;15.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20151201000000;102510;80;3;250;7.700000;284.850000;281.350000;79;59950;0;mq;mq;100;8;450;mq;mq;mq;100670;mq;mq;280;mq;mq;mq;mq;282.650000;mq;mq;14.100000;14.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20151201000000;102440;100;3;250;7.800000;284.950000;280.050000;72;20000;0;mq;mq;100;8;800;mq;mq;mq;101290;mq;mq;250;mq;mq;mq;mq;282.150000;mq;mq;13.700000;13.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20151201000000;102840;70;3;250;7.200000;285.850000;283.050000;83;13000;3;2;2;90;7;450;35;mq;mq;101690;mq;mq;180;mq;mq;mq;mq;282.050000;mq;mq;11.300000;12.400000;-10;0;0.000000;0.000000;60;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;4;6;420;6;6;570;mq;mq;mq;mq;mq;mq;
07117;20151201000000;102710;90;2;260;9.100000;286.250000;282.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102010;mq;mq;220;mq;mq;mq;mq;mq;mq;mq;13.700000;17.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20151201000000;102950;70;1;220;3.000000;284.850000;280.150000;73;58890;0;mq;mq;100;8;1250;mq;mq;mq;102500;mq;mq;230;mq;mq;mq;mq;280.250000;mq;mq;4.300000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.600000;mq;mq;mq;mq;8;mq;1470;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20151201000000;102870;80;1;250;5.800000;283.950000;280.450000;79;20000;0;mq;mq;100;8;800;mq;mq;mq;101100;mq;mq;290;mq;mq;mq;mq;280.450000;mq;mq;8.700000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;7;mq;780;8;mq;1020;mq;mq;mq;mq;mq;mq;
07149;20151201000000;102680;40;3;250;7.000000;284.250000;280.550000;78;30000;3;2;2;100;8;800;35;mq;mq;101580;mq;mq;180;mq;mq;mq;mq;mq;mq;mq;10.600000;11.800000;-10;0;0.000000;0.000000;60;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;6;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20151201000000;102780;90;2;240;8.500000;284.250000;280.150000;76;20000;0;mq;mq;100;8;5820;mq;mq;mq;101340;mq;mq;190;mq;mq;mq;mq;281.850000;mq;mq;13.000000;15.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;8;mq;5820;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20151201000000;102610;110;1;240;11.600000;282.950000;279.650000;80;60000;0;mq;mq;100;8;800;mq;mq;mq;98480;mq;mq;180;mq;mq;mq;mq;280.850000;mq;mq;18.700000;18.700000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;0.800000;0.800000;mq;mq;mq;mq;8;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20151201000000;102470;10;3;230;9.600000;285.450000;278.850000;64;60000;0;mq;mq;100;8;1250;mq;mq;mq;100650;mq;mq;120;mq;mq;mq;mq;282.050000;mq;mq;14.300000;17.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;1020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20151201000000;103080;30;1;250;9.100000;286.850000;282.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102560;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;12.200000;13.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20151201000000;103130;50;2;240;3.700000;285.850000;282.150000;78;20000;2;2;2;100;7;1250;35;mq;mq;102810;mq;mq;160;mq;mq;mq;mq;284.050000;mq;mq;6.000000;6.500000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.200000;1.600000;mq;mq;mq;mq;7;6;1400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20151201000000;103080;40;2;230;5.400000;284.650000;280.550000;76;30000;2;2;2;90;7;mq;35;mq;mq;101710;mq;mq;150;mq;mq;mq;mq;282.250000;mq;mq;8.600000;8.600000;-10;1;0.000000;0.000000;60;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;7;6;1450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20151201000000;103200;60;3;250;4.100000;283.650000;280.150000;79;20000;0;mq;mq;100;8;1250;mq;mq;mq;101170;mq;mq;210;mq;mq;mq;mq;282.550000;mq;mq;6.700000;7.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;1.000000;1.400000;2.200000;mq;mq;mq;mq;2;mq;1140;8;mq;1320;mq;mq;mq;mq;mq;mq;
