numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20091201000000;100680;210;1;320;6.700000;279.350000;277.050000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99740;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.800000;-10;mq;mq;mq;mq;0.000000;0.000000;2.000000;mq;mq;710.000000;1112.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20091201000000;100410;120;1;320;5.100000;280.250000;279.550000;95;30000;0;mq;mq;100;8;450;35;61;60;99840;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.700000;-10;mq;mq;0.000000;-60;0.400000;1.000000;2.000000;mq;mq;710.000000;1108.000000;3100.000000;mq;5;6;480;8;6;750;mq;mq;mq;mq;mq;mq;
07020;20091201000000;101210;170;3;10;9.800000;280.750000;277.650000;81;15000;2;1;1;75;6;800;39;26;60;101140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;12.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1113.000000;mq;mq;1;6;900;5;3;1800;mq;mq;mq;mq;mq;mq;
07027;20091201000000;101030;240;1;340;4.600000;279.950000;277.050000;82;25000;60;mq;mq;mq;mq;800;mq;mq;mq;100210;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.300000;-10;mq;mq;mq;mq;0.400000;0.600000;0.600000;mq;mq;710.000000;1109.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20091201000000;100820;260;2;340;4.100000;277.850000;276.650000;92;45000;0;mq;mq;mq;mq;800;mq;mq;mq;98960;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;0.000000;0.200000;1.000000;mq;mq;710.000000;1108.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20091201000000;101430;140;1;300;1.000000;276.550000;273.450000;80;25000;2;1;1;75;6;1250;38;20;10;100250;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1103.000000;mq;mq;1;8;1080;6;6;1290;mq;mq;mq;mq;mq;mq;
07117;20091201000000;101330;120;1;340;5.100000;280.850000;275.350000;68;25000;2;1;1;90;7;800;35;20;10;100620;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;710.000000;1110.000000;2448.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20091201000000;101210;250;1;300;3.100000;277.150000;274.850000;85;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100680;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;mq;mq;710.000000;1109.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20091201000000;100920;290;1;350;4.100000;277.850000;276.350000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99160;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;mq;mq;710.000000;1111.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20091201000000;100630;230;1;320;4.100000;279.450000;278.050000;91;16000;3;8;6;90;7;250;35;61;60;99530;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.200000;-10;mq;mq;0.000000;-60;0.000000;0.000000;0.000000;mq;mq;710.000000;1107.000000;3100.000000;mq;1;7;240;5;6;420;7;6;600;mq;mq;mq;
