numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20161101000000;102470;-110;7;110;1.800000;282.750000;281.650000;93;7090;0;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;-340;mq;mq;mq;mq;282.450000;mq;mq;2.300000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20161101000000;102480;-110;8;90;0.600000;281.150000;280.850000;98;190;44;mq;mq;mq;0;mq;mq;mq;mq;101900;mq;mq;-410;mq;mq;mq;mq;279.750000;mq;mq;0.800000;1.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20161101000000;102400;-90;8;110;4.300000;285.950000;283.150000;83;18000;2;0;mq;10;0;6000;30;20;11;102130;mq;mq;-160;mq;mq;mq;mq;mq;mq;mq;5.800000;6.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20161101000000;102390;-90;6;140;0.800000;282.550000;282.450000;99;11570;0;mq;mq;mq;mq;mq;mq;mq;mq;101570;mq;mq;-220;mq;mq;mq;mq;276.650000;mq;mq;0.900000;2.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20161101000000;102440;-130;6;50;2.400000;280.250000;279.350000;94;2830;10;mq;mq;mq;0;mq;mq;mq;mq;100570;mq;mq;-320;mq;mq;mq;mq;281.350000;mq;mq;2.600000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20161101000000;102500;-90;7;0;0.000000;276.150000;275.850000;98;5490;0;mq;mq;mq;0;mq;mq;mq;mq;101310;mq;mq;-360;mq;mq;mq;mq;278.050000;mq;mq;0.000000;0.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20161101000000;102290;-30;7;110;1.600000;280.150000;280.050000;99;160;45;mq;mq;101;9;30;mq;mq;mq;101120;mq;mq;-10;mq;mq;mq;mq;279.850000;mq;mq;1.900000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20161101000000;102310;-20;6;120;1.800000;285.650000;281.550000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101610;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;3.200000;4.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20161101000000;102340;-10;7;310;0.600000;279.350000;279.050000;98;290;44;mq;mq;mq;0;mq;mq;mq;mq;101880;mq;mq;-60;mq;mq;mq;mq;278.050000;mq;mq;1.300000;1.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20161101000000;102410;-80;7;20;2.100000;280.450000;279.550000;94;12740;0;mq;mq;mq;0;mq;mq;mq;mq;100630;mq;mq;-210;mq;mq;mq;mq;279.650000;mq;mq;2.700000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
