numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20170501000000;100160;60;0;150;2.700000;282.450000;280.850000;90;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99300;mq;mq;-930;mq;mq;mq;mq;282.750000;mq;mq;3.900000;5.400000;-10;12;0.000000;mq;mq;-0.100000;2.600000;5.200000;5.400000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20170501000000;100270;190;2;200;4.600000;283.450000;281.850000;90;13700;61;mq;mq;100;7;450;mq;mq;mq;99710;mq;mq;-950;mq;mq;mq;mq;282.750000;mq;mq;6.400000;8.600000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;330;8;mq;1620;mq;mq;mq;mq;mq;mq;
07020;20170501000000;99740;40;0;280;13.900000;282.350000;280.650000;89;8000;2;2;mq;100;8;800;37;mq;mq;99640;mq;mq;-720;mq;mq;mq;mq;mq;mq;mq;20.200000;20.200000;-10;mq;mq;mq;mq;0.200000;0.200000;2.100000;6.900000;11.300000;mq;mq;mq;mq;8;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20170501000000;99880;-30;8;190;5.000000;280.550000;279.050000;90;39410;51;mq;mq;100;8;450;mq;mq;mq;99070;mq;mq;-850;mq;mq;mq;mq;278.550000;mq;mq;8.300000;8.300000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;7.400000;8.200000;mq;mq;mq;mq;3;mq;450;4;mq;780;5;mq;1020;mq;mq;mq;
07037;20170501000000;100160;80;1;170;6.200000;280.550000;279.350000;92;18520;0;mq;mq;100;7;450;mq;mq;mq;98330;mq;mq;-770;mq;mq;mq;mq;280.050000;mq;mq;11.200000;11.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;2.300000;7.100000;7.100000;mq;mq;mq;mq;6;mq;360;7;mq;540;8;mq;6000;mq;mq;mq;
07072;20170501000000;100570;170;1;200;5.100000;282.250000;280.350000;88;20000;51;mq;mq;100;8;450;mq;mq;mq;99430;mq;mq;-630;mq;mq;mq;mq;282.850000;mq;mq;8.400000;9.500000;-10;mq;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;510;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20170501000000;100490;230;3;280;6.200000;281.750000;276.150000;68;36980;0;mq;mq;100;4;1250;mq;mq;mq;99310;mq;mq;350;mq;mq;mq;mq;mq;mq;mq;12.400000;14.100000;-10;0;0.000000;mq;mq;0.000000;0.800000;1.800000;1.800000;11.500000;mq;mq;mq;mq;1;mq;1020;4;mq;1470;8;mq;6000;mq;mq;mq;
07117;20170501000000;100210;240;2;280;10.100000;283.150000;277.950000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99510;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;22.000000;22.200000;-10;mq;mq;mq;mq;0.000000;0.000000;13.700000;23.800000;26.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20170501000000;100370;260;1;230;5.100000;279.950000;279.050000;94;19120;61;mq;mq;100;6;1250;mq;mq;mq;99920;mq;mq;-110;mq;mq;mq;mq;281.450000;mq;mq;8.600000;13.000000;-10;2;0.000000;mq;mq;2.100000;6.300000;7.100000;15.600000;21.900000;mq;mq;mq;mq;4;mq;1170;6;mq;1410;7;mq;1620;mq;8;mq;
07139;20170501000000;100200;90;3;230;7.200000;279.850000;278.350000;90;10020;58;mq;mq;100;8;250;mq;mq;mq;98450;mq;mq;-580;mq;mq;mq;mq;281.850000;mq;mq;13.800000;13.800000;-10;1;0.000000;mq;mq;0.200000;0.200000;0.200000;2.200000;4.000000;mq;mq;mq;mq;7;mq;270;7;mq;450;8;mq;600;mq;mq;mq;
