numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20171001000000;101750;-90;8;170;2.400000;286.950000;283.550000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-60;mq;mq;mq;mq;287.150000;mq;mq;3.800000;4.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20171001000000;101810;-90;6;160;3.400000;285.850000;282.450000;80;41540;0;mq;mq;100;8;2250;mq;mq;mq;101240;mq;mq;40;mq;mq;mq;mq;283.250000;mq;mq;4.600000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;2100;5;mq;2880;5;mq;3480;mq;mq;mq;
07020;20171001000000;101290;-180;8;200;12.900000;288.650000;287.150000;91;8000;60;6;2;100;8;800;37;mq;mq;101190;mq;mq;-630;mq;mq;mq;mq;mq;mq;mq;18.900000;19.300000;-10;mq;mq;mq;mq;-0.100000;0.400000;1.000000;2.200000;9.600000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20171001000000;101620;-190;7;180;6.900000;287.450000;284.450000;82;59680;0;mq;mq;100;8;800;mq;mq;mq;100820;mq;mq;-360;mq;mq;mq;mq;286.250000;mq;mq;11.100000;11.100000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.400000;0.400000;0.400000;mq;mq;mq;mq;1;mq;720;8;mq;1200;mq;mq;mq;mq;mq;mq;
07037;20171001000000;101820;-120;7;190;4.100000;285.750000;283.450000;86;55330;0;mq;mq;100;8;2250;mq;mq;mq;100000;mq;mq;-80;mq;mq;mq;mq;286.650000;mq;mq;5.900000;6.100000;-10;mq;0.000000;mq;mq;0.200000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20171001000000;102070;-20;5;90;2.400000;281.350000;280.950000;97;14340;0;mq;mq;mq;0;mq;mq;mq;mq;100910;mq;mq;290;mq;mq;mq;mq;281.750000;mq;mq;2.700000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;31.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20171001000000;101360;-30;7;230;6.100000;288.550000;287.450000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100670;mq;mq;-650;mq;mq;mq;mq;mq;mq;mq;9.700000;10.600000;-10;mq;mq;mq;mq;0.000000;1.000000;1.000000;1.600000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20171001000000;101690;-140;6;190;7.100000;288.050000;285.750000;86;15550;0;mq;mq;100;8;450;mq;mq;mq;101250;mq;mq;-380;mq;mq;mq;mq;287.650000;mq;mq;10.900000;12.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;7;mq;480;8;mq;780;mq;mq;mq;mq;mq;mq;
07139;20171001000000;101870;-120;6;200;3.400000;287.050000;283.650000;80;20000;0;mq;mq;100;8;1750;mq;mq;mq;100140;mq;mq;-130;mq;mq;mq;mq;287.650000;mq;mq;5.500000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;1500;8;mq;1800;mq;mq;mq;mq;mq;mq;
07149;20171001000000;102000;-80;6;180;2.200000;286.650000;283.250000;80;25000;3;2;2;90;3;1750;35;27;mq;100920;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;3.200000;3.200000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;3;6;1800;7;3;2850;mq;mq;mq;mq;mq;mq;
