numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20220701000000;101650;60;0;190;0.800000;284.050000;283.150000;94;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100780;mq;mq;mq;mq;mq;mq;mq;285.050000;mq;mq;2.000000;3.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;3.400000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220701000000;101610;30;3;220;2.100000;285.750000;284.650000;93;19020;0;mq;mq;mq;1;800;mq;mq;mq;101040;mq;mq;320;mq;mq;mq;mq;284.650000;mq;mq;3.200000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.600000;7.200000;mq;mq;mq;mq;1;mq;750;3;mq;2880;mq;mq;mq;mq;mq;mq;
07020;20220701000000;101630;40;1;250;7.100000;287.750000;284.550000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;400;mq;mq;mq;mq;mq;mq;mq;9.400000;10.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220701000000;101750;40;1;240;3.300000;283.750000;281.850000;88;33610;0;mq;mq;mq;0;mq;mq;mq;mq;100940;mq;mq;420;mq;mq;mq;mq;287.950000;mq;mq;4.700000;6.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;7.000000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220701000000;101730;60;1;180;1.400000;283.750000;283.250000;97;270;45;mq;mq;101;9;30;mq;mq;mq;99840;mq;mq;410;mq;mq;mq;mq;286.050000;mq;mq;1.900000;2.500000;-10;mq;0.000000;mq;mq;-0.100000;0.200000;0.600000;12.600000;12.600000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220701000000;101740;10;0;170;1.600000;284.350000;283.750000;96;20000;0;mq;mq;90;7;450;mq;mq;mq;100590;mq;mq;440;mq;mq;mq;mq;283.450000;mq;mq;3.000000;4.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;9.300000;12.300000;mq;mq;mq;mq;7;mq;390;7;mq;7080;mq;mq;mq;mq;mq;mq;
07110;20220701000000;101880;40;1;230;2.100000;282.350000;282.050000;98;30090;0;mq;mq;mq;0;mq;mq;mq;mq;100690;mq;mq;530;mq;mq;mq;mq;280.750000;mq;mq;2.400000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220701000000;101780;40;0;210;3.800000;284.650000;282.750000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;510;mq;mq;mq;mq;mq;mq;mq;5.600000;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220701000000;101850;40;0;180;1.800000;283.850000;283.550000;98;380;44;mq;mq;mq;1;2250;mq;mq;mq;101400;mq;mq;470;mq;mq;mq;mq;284.750000;mq;mq;2.100000;2.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.800000;4.000000;mq;mq;mq;mq;1;mq;2160;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220701000000;101850;80;1;250;1.700000;282.750000;281.050000;89;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100090;mq;mq;420;mq;mq;mq;mq;289.550000;mq;mq;2.400000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.300000;3.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
