numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20220501000000;102640;-50;6;60;0.800000;279.050000;275.650000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101740;mq;mq;-240;mq;mq;mq;mq;277.950000;mq;mq;1.100000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220501000000;102600;-60;8;0;0.000000;278.850000;276.550000;85;21810;0;mq;mq;mq;1;7320;mq;mq;mq;102010;mq;mq;-250;mq;mq;mq;mq;271.850000;mq;mq;0.900000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;7320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220501000000;102590;-80;6;90;3.500000;283.250000;281.050000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102480;mq;mq;-450;mq;mq;mq;mq;mq;mq;mq;6.200000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220501000000;102620;-50;8;190;1.000000;280.650000;278.650000;87;10850;0;mq;mq;90;7;5220;mq;mq;mq;101790;mq;mq;-360;mq;mq;mq;mq;283.550000;mq;mq;1.200000;1.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;5220;7;mq;6120;mq;mq;mq;mq;mq;mq;
07037;20220501000000;102630;-50;8;10;2.000000;280.150000;276.950000;80;20420;0;mq;mq;100;8;6000;mq;mq;mq;100690;mq;mq;-260;mq;mq;mq;mq;280.650000;mq;mq;2.600000;3.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;6000;8;mq;7080;mq;mq;mq;mq;mq;mq;
07072;20220501000000;102480;-20;8;260;2.500000;278.150000;275.550000;83;19380;0;mq;mq;mq;0;mq;mq;mq;mq;101300;mq;mq;-150;mq;mq;mq;mq;276.550000;mq;mq;4.500000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220501000000;102620;-60;6;10;2.200000;280.250000;279.650000;96;4320;10;mq;mq;mq;0;mq;mq;mq;mq;101410;mq;mq;-370;mq;mq;mq;mq;276.550000;mq;mq;3.300000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220501000000;102590;-70;7;40;4.300000;283.250000;281.550000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101880;mq;mq;-400;mq;mq;mq;mq;mq;mq;mq;6.000000;7.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220501000000;102480;-20;8;50;1.500000;283.050000;279.750000;80;19100;0;mq;mq;mq;0;mq;mq;mq;mq;102030;mq;mq;-400;mq;mq;mq;mq;279.450000;mq;mq;2.500000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220501000000;102580;-10;8;10;2.200000;280.650000;277.950000;83;20000;0;mq;mq;100;8;4740;mq;mq;mq;100800;mq;mq;-280;mq;mq;mq;mq;284.650000;mq;mq;3.000000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;4740;8;mq;5640;mq;mq;mq;mq;mq;mq;
07149;20220501000000;102520;-30;8;20;3.100000;282.150000;275.650000;64;31000;0;mq;mq;mq;2;7380;mq;mq;mq;101410;mq;mq;-200;mq;mq;mq;mq;mq;mq;mq;4.700000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220501000000;102430;-40;8;290;4.300000;277.850000;275.350000;84;11870;0;mq;mq;mq;0;mq;mq;mq;mq;100960;mq;mq;-150;mq;mq;mq;mq;276.850000;mq;mq;5.000000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220501000000;102380;-40;8;0;0.000000;278.250000;276.250000;87;12690;0;mq;mq;mq;0;mq;mq;mq;mq;98110;mq;mq;-130;mq;mq;mq;mq;275.850000;mq;mq;0.900000;3.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
