numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20180401000000;100560;190;3;280;7.000000;279.850000;277.550000;85;18720;0;mq;mq;mq;mq;mq;mq;mq;mq;99680;mq;mq;910;mq;mq;mq;mq;279.650000;mq;mq;9.600000;9.600000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20180401000000;100400;100;3;230;4.600000;279.650000;277.650000;87;13000;0;mq;mq;100;7;450;mq;mq;mq;99830;mq;mq;720;mq;mq;mq;mq;279.350000;mq;mq;6.200000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;mq;7;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20180401000000;100960;190;3;310;6.700000;281.050000;277.950000;81;16000;2;2;mq;90;7;800;38;mq;mq;100860;mq;mq;1430;mq;mq;mq;mq;mq;mq;mq;9.300000;10.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;7;6;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20180401000000;100920;180;3;280;4.700000;279.650000;277.650000;87;34040;0;mq;mq;100;8;800;mq;mq;mq;100100;mq;mq;1250;mq;mq;mq;mq;279.550000;mq;mq;6.300000;8.300000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.600000;0.800000;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20180401000000;100750;180;3;280;3.500000;278.850000;277.450000;91;12940;0;mq;mq;mq;mq;mq;mq;mq;mq;98900;mq;mq;1050;mq;mq;mq;mq;279.850000;mq;mq;4.700000;8.300000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;0.200000;1.200000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20180401000000;100620;180;2;250;2.700000;279.550000;277.550000;87;20000;0;mq;mq;100;8;1750;mq;mq;mq;99460;mq;mq;710;mq;mq;mq;mq;277.750000;mq;mq;4.700000;4.700000;-10;mq;0.000000;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20180401000000;101290;90;2;270;2.000000;276.350000;273.250000;80;60000;0;mq;mq;mq;1;1250;mq;mq;mq;100080;mq;mq;1430;mq;mq;mq;mq;275.250000;mq;mq;2.900000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20180401000000;101180;130;3;280;5.300000;280.750000;276.750000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100470;mq;mq;1440;mq;mq;mq;mq;mq;mq;mq;9.200000;9.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20180401000000;101210;150;3;260;3.600000;279.050000;275.550000;78;46920;0;mq;mq;100;8;1750;mq;mq;mq;100750;mq;mq;1500;mq;mq;mq;mq;279.150000;mq;mq;5.700000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.500000;3.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20180401000000;101010;170;3;270;3.200000;278.850000;277.450000;91;14820;60;mq;mq;100;8;450;mq;mq;mq;99240;mq;mq;1240;mq;mq;mq;mq;280.250000;mq;mq;4.800000;6.700000;-10;2;0.000000;mq;mq;-0.100000;0.200000;0.400000;1.000000;2.800000;mq;mq;mq;mq;5;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20180401000000;100790;170;3;270;5.200000;279.550000;276.650000;82;30000;1;2;2;90;5;450;35;23;mq;99690;mq;mq;940;mq;mq;mq;mq;mq;mq;mq;7.800000;9.300000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;6;mq;5;3;mq;mq;mq;mq;mq;mq;mq;
07168;20180401000000;100790;190;3;260;5.100000;279.950000;276.950000;81;20000;0;mq;mq;100;5;800;mq;mq;mq;99360;mq;mq;800;mq;mq;mq;mq;278.350000;mq;mq;7.600000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;3;mq;mq;5;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20180401000000;100670;80;3;230;2.500000;277.350000;276.650000;95;40620;0;mq;mq;100;4;450;mq;mq;mq;96540;mq;mq;570;mq;mq;mq;mq;274.450000;mq;mq;3.600000;6.000000;-10;mq;mq;mq;mq;0.000000;0.400000;2.600000;2.600000;2.600000;mq;mq;mq;mq;4;mq;mq;5;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20180401000000;100550;210;3;280;4.700000;281.050000;276.550000;73;60000;0;mq;mq;100;8;2250;mq;mq;mq;98730;mq;mq;470;mq;mq;mq;mq;278.550000;mq;mq;6.700000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20180401000000;101370;110;3;310;5.000000;280.850000;276.350000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100840;mq;mq;1650;mq;mq;mq;mq;mq;mq;mq;8.100000;10.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20180401000000;101320;160;3;290;2.500000;277.850000;274.550000;79;58130;0;mq;mq;mq;0;mq;mq;mq;mq;101000;mq;mq;1730;mq;mq;mq;mq;272.950000;mq;mq;3.600000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;1.200000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20180401000000;101150;190;3;260;4.000000;279.250000;275.850000;79;34940;0;mq;mq;100;8;1750;mq;mq;mq;99780;mq;mq;1370;mq;mq;mq;mq;278.050000;mq;mq;6.900000;6.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20180401000000;101150;190;3;250;4.000000;278.850000;276.150000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99120;mq;mq;1210;mq;mq;mq;mq;278.150000;mq;mq;7.300000;7.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
