numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20181101000000;100670;-60;6;130;3.900000;283.250000;280.650000;84;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99800;mq;mq;-20;mq;mq;mq;mq;281.150000;mq;mq;6.700000;8.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20181101000000;100860;-60;6;130;5.000000;282.950000;278.950000;76;32570;0;mq;mq;100;8;1750;mq;mq;mq;100290;mq;mq;160;mq;mq;mq;mq;280.850000;mq;mq;8.300000;8.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;1980;6;mq;2520;8;mq;3300;mq;mq;mq;
07020;20181101000000;mq;-50;5;mq;mq;mq;mq;mq;12000;2;2;mq;75;6;2250;30;23;10;100240;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;6;3;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20181101000000;100510;-30;6;130;2.300000;281.950000;281.650000;98;440;50;mq;mq;100;7;450;mq;mq;mq;99700;mq;mq;-160;mq;mq;mq;mq;281.350000;mq;mq;2.800000;2.800000;-10;2;0.000000;mq;mq;-0.100000;0.200000;2.000000;2.600000;2.600000;mq;mq;mq;mq;7;mq;360;7;mq;1380;7;mq;1920;mq;mq;mq;
07037;20181101000000;100620;-10;5;150;5.900000;282.750000;281.350000;91;60000;0;mq;mq;100;8;1250;mq;mq;mq;98800;mq;mq;-150;mq;mq;mq;mq;281.250000;mq;mq;8.300000;8.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.600000;0.800000;mq;mq;mq;mq;7;mq;1260;8;mq;1440;mq;mq;mq;mq;mq;mq;
07072;20181101000000;100990;-80;7;130;4.200000;280.850000;278.650000;86;20000;0;mq;mq;100;8;3180;mq;mq;mq;99840;mq;mq;0;mq;mq;mq;mq;280.350000;mq;mq;5.500000;5.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.600000;0.600000;mq;mq;mq;mq;8;mq;3180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20181101000000;100570;110;3;300;3.300000;282.650000;280.450000;86;40330;0;mq;mq;100;8;800;mq;mq;mq;99390;mq;mq;290;mq;mq;mq;mq;282.550000;mq;mq;5.500000;5.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;1.800000;1.800000;mq;mq;mq;mq;5;mq;660;6;mq;900;8;mq;1170;mq;mq;mq;
07117;20181101000000;100420;50;2;250;4.400000;283.850000;283.250000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99730;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;7.800000;7.800000;-10;mq;mq;mq;mq;0.400000;3.600000;3.600000;3.600000;3.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20181101000000;100500;-20;6;140;1.000000;281.250000;280.650000;96;4040;10;mq;mq;mq;2;250;mq;mq;mq;100050;mq;mq;-20;mq;mq;mq;mq;282.350000;mq;mq;1.300000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;240;3;mq;5220;mq;mq;mq;mq;mq;mq;
07139;20181101000000;100550;0;5;170;2.000000;283.350000;282.550000;95;19870;50;mq;mq;100;8;450;mq;mq;mq;98820;mq;mq;-180;mq;mq;mq;mq;282.250000;mq;mq;3.600000;4.700000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;1.800000;4.800000;4.800000;mq;mq;mq;mq;7;mq;480;8;mq;690;mq;mq;mq;mq;mq;mq;
07149;20181101000000;100760;10;3;150;3.100000;283.350000;280.250000;81;49810;1;2;2;90;3;2250;35;23;11;99680;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;5.100000;6.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.200000;2.800000;2.800000;mq;mq;mq;mq;3;6;2000;4;3;5000;6;0;8000;mq;mq;mq;
07168;20181101000000;100950;-40;5;130;2.700000;282.650000;278.850000;77;20000;0;mq;mq;mq;2;3660;mq;mq;mq;99530;mq;mq;-80;mq;mq;mq;mq;279.750000;mq;mq;3.600000;4.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.800000;1.000000;mq;mq;mq;mq;2;mq;3660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20181101000000;101240;-50;7;150;3.000000;278.350000;276.950000;91;24400;0;mq;mq;100;8;4320;mq;mq;mq;97100;mq;mq;40;mq;mq;mq;mq;276.150000;mq;mq;4.500000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;5;mq;4320;8;mq;5040;mq;mq;mq;mq;mq;mq;
07190;20181101000000;101320;10;0;220;1.100000;277.050000;276.650000;97;7880;0;mq;mq;90;7;4560;mq;mq;mq;99460;mq;mq;-20;mq;mq;mq;mq;275.250000;mq;mq;1.900000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;4560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20181101000000;100570;110;3;310;5.900000;284.650000;282.250000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100060;mq;mq;310;mq;mq;mq;mq;mq;mq;mq;10.000000;10.100000;-10;mq;mq;mq;mq;0.000000;1.200000;1.200000;1.200000;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20181101000000;100540;60;2;180;2.100000;281.350000;280.750000;96;1280;10;mq;mq;90;1;800;mq;mq;mq;100220;mq;mq;100;mq;mq;mq;mq;279.950000;mq;mq;2.600000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;960;7;mq;5100;mq;mq;mq;mq;mq;mq;
07240;20181101000000;100580;30;1;130;3.600000;283.450000;281.250000;86;59760;0;mq;mq;100;7;1250;mq;mq;mq;99240;mq;mq;-140;mq;mq;mq;mq;282.250000;mq;mq;5.400000;6.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;4.000000;4.000000;mq;mq;mq;mq;6;mq;1140;7;mq;1470;8;mq;2220;mq;mq;mq;
07255;20181101000000;100800;30;0;140;5.200000;283.850000;278.550000;70;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98820;mq;mq;-70;mq;mq;mq;mq;280.950000;mq;mq;7.300000;8.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;2.400000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20181101000000;101230;10;2;210;0.900000;278.550000;277.550000;93;19220;0;mq;mq;100;8;4380;mq;mq;mq;98470;mq;mq;50;mq;mq;mq;mq;279.650000;mq;mq;1.500000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;8;mq;4380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20181101000000;101350;-60;8;0;0.000000;274.850000;274.450000;97;5560;0;mq;mq;100;8;7260;mq;mq;mq;97990;mq;mq;-90;mq;mq;mq;mq;273.950000;mq;mq;1.300000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20181101000000;100640;90;1;210;5.900000;286.050000;283.050000;82;6000;2;2;mq;100;8;2250;30;27;mq;100370;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;8.300000;8.300000;-10;2;mq;mq;mq;0.400000;0.400000;0.400000;1.000000;1.000000;mq;mq;mq;mq;7;4;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20181101000000;100600;80;2;170;1.300000;282.950000;282.450000;97;4060;10;mq;mq;90;7;800;mq;mq;mq;99160;mq;mq;-60;mq;mq;mq;mq;280.450000;mq;mq;2.100000;2.100000;-10;2;0.000000;mq;mq;-0.100000;0.200000;0.400000;4.200000;6.000000;mq;mq;mq;mq;7;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20181101000000;100700;120;3;160;3.600000;283.650000;279.250000;74;60000;0;mq;mq;100;6;1250;mq;mq;mq;95970;mq;mq;60;mq;mq;mq;mq;282.250000;mq;mq;5.900000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;6;mq;1140;8;mq;1560;mq;mq;mq;mq;mq;mq;
07471;20181101000000;mq;10;3;170;1.100000;278.150000;277.150000;93;5170;63;mq;mq;100;8;800;mq;mq;mq;91480;mq;742;200;mq;mq;mq;mq;274.250000;mq;mq;2.600000;3.700000;-10;2;0.000000;mq;mq;2.200000;3.200000;4.400000;9.200000;14.000000;mq;mq;mq;mq;5;mq;630;7;mq;870;8;mq;1020;mq;9;mq;
07481;20181101000000;101230;-20;6;150;2.600000;283.950000;280.450000;79;50000;3;2;2;100;1;800;35;27;mq;98370;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;4.400000;5.300000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;6;700;1;3;2300;7;3;2800;mq;mq;mq;
