numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20191001000000;100590;-230;7;200;3.200000;289.550000;287.350000;87;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99750;mq;mq;-290;mq;mq;mq;mq;287.150000;mq;mq;6.500000;8.600000;-10;1;0.000000;mq;mq;0.000000;0.200000;0.800000;0.800000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20191001000000;100560;-290;8;190;7.300000;288.450000;286.250000;87;54430;0;mq;mq;100;8;450;mq;mq;mq;100010;mq;mq;-140;mq;mq;mq;mq;286.850000;mq;mq;10.900000;13.200000;-10;1;0.000000;mq;mq;0.000000;0.800000;1.000000;1.000000;1.200000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20191001000000;100440;-60;8;230;8.800000;290.650000;289.650000;94;14000;2;2;mq;100;8;800;34;mq;mq;100330;mq;mq;-700;mq;mq;mq;mq;mq;mq;mq;12.200000;13.100000;-10;mq;mq;mq;mq;0.000000;0.400000;4.200000;5.200000;5.200000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20191001000000;100650;-170;6;210;6.300000;291.350000;288.950000;86;60000;0;mq;mq;90;5;450;mq;mq;mq;99870;mq;mq;-570;mq;mq;mq;mq;288.750000;mq;mq;9.700000;11.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;mq;510;5;mq;1140;5;mq;1620;mq;mq;mq;
07037;20191001000000;100740;-210;7;190;6.900000;289.050000;287.950000;93;15580;0;mq;mq;100;7;450;mq;mq;mq;98960;mq;mq;-340;mq;mq;mq;mq;288.450000;mq;mq;9.200000;9.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;1.600000;mq;mq;mq;mq;7;mq;300;8;mq;3840;mq;mq;mq;mq;mq;mq;
07072;20191001000000;101000;-230;6;210;4.000000;287.550000;285.250000;86;18100;0;mq;mq;100;8;450;mq;mq;mq;99870;mq;mq;50;mq;mq;mq;mq;283.650000;mq;mq;6.600000;6.600000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;420;8;mq;1140;mq;8;mq;mq;mq;mq;
07110;20191001000000;100510;-190;8;230;8.100000;289.650000;289.150000;97;4760;60;mq;mq;100;8;250;mq;mq;mq;99360;mq;mq;-910;mq;mq;mq;mq;289.450000;mq;mq;11.500000;15.600000;-10;2;0.000000;mq;mq;2.800000;3.200000;7.800000;10.900000;14.500000;mq;mq;mq;mq;7;mq;210;7;mq;480;8;mq;630;mq;9;mq;
07117;20191001000000;100460;-120;8;230;2.800000;290.350000;290.050000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99780;mq;mq;-880;mq;mq;mq;mq;mq;mq;mq;4.400000;7.400000;-10;mq;mq;mq;mq;2.800000;2.800000;7.600000;7.600000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20191001000000;100810;-170;8;190;6.000000;291.050000;289.950000;93;6480;58;mq;mq;100;8;450;mq;mq;mq;100380;mq;mq;-680;mq;mq;mq;mq;289.750000;mq;mq;10.100000;11.000000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;0.200000;0.800000;1.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20191001000000;100890;-170;7;190;4.100000;289.850000;289.050000;95;16440;58;mq;mq;100;8;250;mq;mq;mq;99200;mq;mq;-470;mq;mq;mq;mq;288.750000;mq;mq;6.300000;7.300000;-10;1;0.000000;mq;mq;-0.100000;0.200000;1.000000;1.800000;1.800000;mq;mq;mq;mq;6;mq;240;8;mq;420;mq;mq;mq;mq;mq;mq;
