numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07005;20191101000000;101470;-250;8;150;3.600000;281.950000;279.750000;86;8040;0;mq;mq;mq;mq;mq;mq;mq;mq;100590;mq;mq;-670;mq;mq;mq;mq;281.050000;mq;mq;5.100000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20191101000000;101530;-220;8;110;1.700000;278.250000;277.050000;92;4910;10;mq;mq;mq;5;450;mq;mq;mq;100950;mq;mq;-730;mq;mq;mq;mq;275.150000;mq;mq;2.300000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;570;5;mq;1290;mq;mq;mq;mq;mq;mq;
07020;20191101000000;101230;-250;6;190;6.300000;287.050000;286.050000;94;8000;2;2;mq;100;8;800;37;mq;mq;101120;mq;mq;-330;mq;mq;mq;mq;mq;mq;mq;9.300000;9.300000;-10;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;8.500000;mq;mq;mq;mq;8;7;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20191101000000;101440;-210;6;190;3.300000;285.250000;284.950000;98;11710;58;mq;mq;100;8;800;mq;mq;mq;100630;mq;mq;-320;mq;mq;mq;mq;283.850000;mq;mq;4.500000;4.800000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;7.000000;mq;mq;mq;mq;8;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20191101000000;101510;-200;8;140;2.200000;281.550000;281.450000;99;2530;10;mq;mq;100;7;250;mq;mq;mq;99670;mq;mq;-470;mq;mq;mq;mq;282.950000;mq;mq;2.800000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;2;mq;210;7;mq;1080;8;mq;5760;mq;mq;mq;
07072;20191101000000;101600;-130;6;110;1.800000;282.550000;280.650000;88;10600;0;mq;mq;100;8;450;mq;mq;mq;100450;mq;mq;-560;mq;mq;mq;mq;280.550000;mq;mq;2.500000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20191101000000;101010;-440;6;170;6.800000;287.650000;287.450000;99;1470;63;mq;mq;100;8;150;mq;mq;mq;99850;mq;mq;-510;mq;mq;mq;mq;286.650000;mq;mq;9.200000;12.000000;-10;2;0.000000;mq;mq;6.700000;9.500000;9.500000;9.700000;9.700000;mq;mq;mq;mq;8;mq;120;mq;8;mq;mq;mq;mq;mq;mq;mq;
07117;20191101000000;101040;-440;8;160;4.600000;286.950000;286.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100350;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.700000;-10;mq;mq;mq;mq;mq;2.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20191101000000;101440;-260;8;170;3.300000;286.750000;286.150000;96;14200;0;mq;mq;100;8;800;mq;mq;mq;101000;mq;mq;10;mq;mq;mq;mq;285.650000;mq;mq;5.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;8;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20191101000000;101540;-190;6;180;2.200000;284.350000;283.850000;97;610;45;mq;mq;101;9;30;mq;mq;mq;99800;mq;mq;-250;mq;mq;mq;mq;284.950000;mq;mq;3.200000;4.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;15.700000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
